Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
4814,Springdale Air Service,\n,,SPG,SPRING AIR,United States,N
4815,Sapphire Executive Air,\n,,SPH,SAPPHIRE-CHARTER,South Africa,N
4816,South Pacific Island Airways,\n,,SPI,SOUTH PACIFIC,United States,Y
4817,Servicios Corporativos Aereos De La Laguna,\n,,SPL,CORPORATIVOS LAGUNA,Mexico,N
4818,Skorpion Air,\n,,SPN,AIR SKORPIO,Bulgaria,N
4819,Sapphire Aviation,\n,,SPP,SAPPHIRE,United States,N
4820,Servicios Aereos Palenque,\n,,SPQ,SERVICOS PALENQUE,Mexico,N
4821,Servicios Aereos Tribasa,\n,,TBS,TRIBASA,Mexico,N
4822,Shuttle America,\n,S5,TCF,MERCURY,United States,Y
4823,SAAB Nyge Aero,\n,,TGT,TARGET,Sweden,N
4824,Spark Air,\n,,THB,THAI SABAI,Thailand,N
4825,S C Ion Tiriac,\n,,TIH,TIRIAC AIR,Romania,N
4826,Starlite Aviation,\n,,TRL,STARSTREAM,South Africa,N
4827,Servicios Aereos Corporativos,\n,,TRN,AEROTRON,Mauritania,N
4828,Societe Tout Tranport Mauritanien,\n,,TTM,TOUT-AIR,Mauritania,N
4829,Servicios Aereos Tamazula,\n,,TZU,TAMAZULA,Mexico,N
4830,Shar Ink,\n,,UGP,SHARINK,Russia,N
4831,Second Sverdlovsk Air Enterprise,\n,,UKU,PYSHMA,Russia,N
4832,Servicios Aereos Universitarios,\n,,UNT,UNIVERSITARIO,Mexico,N
4833,Skif-Air,\n,,USK,SKIF-AIR,Ukraine,N
4834,Smarkand Aero Servise,\n,,USN,SAMAS,Uzbekistan,N
4835,Samarkand Airways,\n,,UZS,SOGDIANA,Uzbekistan,N
4836,Servicios Aereos Avandaro,\n,,VDO,AVANDARO,Mexico,N
4837,Stichting Vliegschool 16Hoven,\n,,VGS,SMART,Netherlands,N
4838,Silverback Cargo Freighters,\n,,VRB,SILVERBACK,Rwanda,N
4839,Sirvair,\n,,VRS,VAIRSA,Mexico,N
4840,Scat Air,,DV,VSV,VLASTA,Kazakhstan,Y
4841,Sunset Aviation,\n,,VXN,VIXEN,United States,N
4842,Sport Air Travel,\n,,WCC,WEST COAST,United States,N
4843,Swift Copters,\n,,WFC,SWIFTCOPTERS,Switzerland,N
4844,Skyrover CC,\n,,WLK,SKYWATCH,South Africa,N
4845,Safarilink Aviation,\n,,XLK,SAFARILINK,Kenya,N
4846,SENEAM,\n,,XMX,SENEAM,Mexico,N
4847,Southport Air Service,\n,,XPG,,United States,N
4848,Spectrum Air Service,\n,,XSA,,United States,N
4849,Stephenville Aviation Services,\n,,XSN,,Canada,N
4850,Servicios Aereos Textra,\n,,XTA,TEXTRA,Mexico,N
4851,Sector Airlines,\n,,XTR,EXTER,Canada,N
4852,Skyplan Services,\n,,XXS,,Canada,N
4853,Stewart Aviation Services,\n,,YBE,YELLOW BIRD,United States,N
4854,Sirin,\n,R1,,,,N
4855,Star Air,\n,S6,,,Denmark,N
4856,Servicios Aereos Integrales / Flyant,\n,,FYA,FLYANT,Spain,N
4857,State Flight Academy of Ukraine,\n,,UFA,FLIGHT ACADEMY,Ukraine,N
4860,Trans Jet Airways,\n,,SWL,TRANSJET,Sweden,N
4861,Turbot Air Cargo,\n,,TAC,TURBOT,Senegal,N
4862,Tranporte Aereo Dominicano,\n,,TAD,TRANS DOMINICAN,Dominican Republic,N
4863,TAME,\n,EQ,TAE,TAME,Ecuador,Y
4864,Trans International Express Aviation,\n,,BAP,BIG APPLE,United States,N
4865,TAG Aviation USA,\n,,TAG,TAG U-S,United States,N
4866,Talair,\n,,TAL,TALAIR,Papua New Guinea,N
4867,TAM Brazilian Airlines,\n,JJ,TAM,TAM,Brazil,Y
4868,Transaustralian Air Express,\n,,AUC,AUSCARGO,Australia,N
4869,TAP Portugal,TAP Air Portugal,TP,TAP,AIR PORTUGAL,Portugal,Y
4870,Tunisair,\n,TU,TAR,TUNAIR,Tunisia,Y
4871,Transportes Aereos Tauro,\n,,TAU,TRANSTAURO,Mexico,N
4872,Travelair,\n,,TAX,TRAVELAIR,Germany,N
4873,TNT Airways,\n,3V,TAY,QUALITY,Belgium,N
4874,Transbrasil,\n,,TBA,TRANSBRASIL,Brazil,N
4875,Turbine Air Cargo UK,\n,,TBC,,United Kingdom,N
4876,Thunderbird Tours,\n,,TBD,ORCA,Canada,N
4877,Tropical Airways,\n,M7,TBG,,Haiti,N
4878,Trinity Air Bahamas,\n,,TBH,,Bahamas,N
4879,TAB Express International,\n,,TBI,TAB INTERNATIONAL,United States,N
4880,Taban Air Lines,\n,,TBM,TABAN AIR,Iran,N
4881,Teebah Airlines,\n,,TBN,TEEBAH,Sierra Leone,N
4882,Tubelair,\n,,TBR,TUBELAIR,Tunisia,N
4883,Tobago Express,\n,,TBX,TABEX,Trinidad and Tobago,N
4884,Tropican Air Services,\n,,TCA,TROPICANA,Egypt,N
4885,Transporte del Caribe,\n,,TCB,TRANSCARIBE,Colombia,N
4886,Trans Continental Airlines,\n,,TCC,TRANSCAL,Sudan,N
4887,Tchad Airlines,\n,,TCD,TCHADLINES,Chad,N
4888,Trans-Colorado Airlines,\n,,TCE,TRANS-COLORADO,United States,N
4889,Thai Air Cargo,\n,T2,TCG,THAI CARGO,Thailand,Y
4890,Transcontinental Air,\n,,TCH,TRANS GULF,Bahrain,N
4891,Teledyne Continental Motors,\n,,TCM,TELEDYNE,United States,N
4892,Trans Continental Airlines,\n,,TCN,TRANSCON,United States,N
4893,Transcorp Airways,\n,,TCP,TRANSCORP,United Kingdom,N
4894,Transcontinental Sur,\n,,TCT,TRANS-CONT,Uruguay,N
4895,Transglobal Airways Corporation,\n,,TCU,TRANSGLOBAL,Philippines,N
4896,Thomas Cook Airlines,\n,FQ,TCW,THOMAS COOK,Belgium,Y
4897,Thomas Cook Airlines,\n,MT,TCX,KESTREL,United Kingdom,Y
4898,Twin Cities Air Service,\n,,TCY,TWIN CITY,United States,N
4899,Tadair,\n,,TDC,TADAIR,Spain,N
4900,Tellavia / Flight One,\n,,TDE,TELLURIDE,United States,N
4901,Transportes Aereos de Ixtlan,\n,,TDI,TRANSIXTLAN,Mexico,N
4902,Tandem Aero,\n,TQ,TDM,TANDEM,Moldova,N
4903,TRADO,\n,,TDO,TRADO,Dominican Republic,N
4904,Trade Air,\n,,TDR,TRADEAIR,Croatia,N
4905,Taxi Aero Nacional Del Evora,\n,,TDV,TAXI EVORA,Mexico,N
4906,Tradewinds Airlines,\n,,TDX,TRADEWINDS EXPRESS,United States,N
4907,Tenir Airlines,\n,,TEB,TENIR AIR,Kyrgyzstan,N
4908,Teamline Air,\n,L9,TLW,Teamline,Austria,N
4909,Tecnicas Fotograficas,\n,,TEF,TECFOTO,Spain,N
4910,Tempelhof Airways,\n,,TEH,TEMPELHOF,United States,N
4911,Telford Aviation,\n,,TEL,TELFORD,United States,N
4912,Tech-Mont Helicopter Company,\n,,TEM,TECHMONT,Slovakia,N
4913,Tennessee Airways,\n,,TEN,TENNESSEE,United States,N
4914,Territorial Airlines,\n,,TER,TERRI-AIRE,United States,N
4915,TAES Transportes Aereos de El Salvador,\n,,TES,TAES,El Salvador,N
4916,Transeuropean Airlines,\n,UE,TEP,TRANSEURLINE,Russia,N
4917,Tepavia-Trans Airlines,\n,,TET,TEPAVIA,Moldova,N
4918,Trans-Florida Airlines,\n,,TFA,TRANS FLORIDA,United States,N
4919,Tair Airways,\n,,TFB,ROYAL TEE-AIR,Philippines,N
4920,Talon Air,\n,,TFF,TALON FLIGHT,United States,N
4921,Trabajos Aereos Murcianos,\n,,AIM,PIJO,Spain,N
4922,Thai Flying Helicopter Service,\n,,TFH,THAI HELICOPTER,Thailand,N
4923,Transport Facilitators,\n,,TFI,,United States,N
4924,Transafrik International,\n,,TFK,,Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,\n,,TFO,TRANSPORTES PACIFICO,Mexico,N
4926,Thai Flying Service,\n,,TFT,THAI FLYING,Thailand,N
4927,Transportes Aereos San Rafael,\n,,SRF,SAN RAFEAL,Chile,N
4928,Tayside Aviation,\n,,TFY,TAYSIDE,United Kingdom,N
4929,TG Aviation,\n,,TGC,THANET,United Kingdom,N
4930,Trabajos Aereos,\n,,TGE,TASA,Spain,N
4931,Transportes Aereos Regionales,\n,,TGI,TRANSPORTE REGIONAL,Mexico,N
4932,TAG Aviation Espana,\n,,TGM,TAG ESPANA,Spain,N
4933,Trigana Air Service,\n,,TGN,TRIGANA,Indonesia,Y
4934,Titan Airways,\n,ZT,AWC,ZAP,United Kingdom,N
4935,Transport Canada,\n,,TGO,TRANSPORT,Canada,N
4936,Tiger Airways,\n,TR,TGW,GO CAT,Singapore,Y
4937,Tiger Airways Australia,\n,TT,TGW,GO CAT,Australia,Y
4938,Transair Gabon],\n,,TGX,TRANSGABON,Gabon,N
4939,Trans Guyana Airways,\n,,TGY,TRANS GUYANA,Guyana,N
4940,Thai Airways International,\n,TG,THA,THAI,Thailand,Y
4941,Tar Heel Aviation,\n,,THC,TARHEEL,United States,N
4942,Toumai Air Tchad,\n,,THE,TOUMAI AIR,Chad,N
4943,Touraine Helicoptere,\n,,THF,TOURAINE HELICO,France,N
4944,Thai Global Airline,\n,,THG,THAI GLOBAL,Thailand,N
4945,Thai Jet Intergroup,\n,,THJ,THAI JET,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,\n,,THK,HUR KUS,Turkey,Y
4947,Thai AirAsia,Thai Air Asia,FD,AIQ,THAI ASIA,Thailand,Y
4948,TACA De Honduras,\n,,THO,LEMPIRA,Honduras,N
4949,Tehran Airline,\n,,THR,TEHRAN AIR,Iran,N
4950,Thunder Airlines,\n,,THU,AIR THUNDER,Canada,N
4951,Turkish Airlines,\n,TK,THY,TURKAIR,Turkey,Y
4952,Trans Helicoptere Service,\n,,THZ,LYON HELIJET,France,N
4953,Trans International Airlines,\n,,TIA,TRANS INTERNATIONAL,United States,N
4954,Travel International Air Charters,\n,,TIC,TRAVEL INTERNATIONAL,Zambia,N
4955,Time Air,\n,,TIE,TIME AIR,Czech Republic,N
4956,Tic Air,\n,,TIK,TICAIR,Australia,N
4957,Tajikistan International Airlines,\n,,TIL,TIL,Tajikistan,Y
4958,TEAM Transportes Aereos,\n,,TIM,TEAM BRASIL,Brazil,N
4959,Taino Tours,\n,,TIN,TAINO,Dominican Republic,N
4960,Tesis,\n,,TIS,TESIS,Russia,N
4961,Transcarga Intl Airways,\n,,TIW,TIACA,Venezuela,N
4962,Tajikair,\n,,TJK,TAJIKAIR,Tajikistan,N
4963,Tien-Shan,\n,,TJN,NERON,Kazakhstan,N
4964,Tyrolean Jet Service,\n,,TJS,TYROLJET,Austria,N
4965,Twin Jet,\n,T7,TJT,TWINJET,France,Y
4966,Tikal Jets Airlines,\n,,TKC,TIKAL,Guatemala,N
4967,Take Air Line,\n,,TKE,ISLAND BIRD,France,N
4968,Tropical International Airways,\n,,TKX,TROPEXPRESS,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,\n,9I,TKY,THAI SKY,Thailand,N
4970,Translift Airways,\n,,TLA,TRANSLIFT,Ireland,Y
4971,Transport Africa,\n,,TLF,TRANS-LEONE,Sierra Leone,N
4972,Trans Atlantic Airlines,\n,,TLL,ATLANTIC LEONE,Sierra Leone,N
4973,Eagle Canyon Airlines,\n,,TLO,TALON AIR,United States,N
4974,Tulip Air,\n,TD,TLP,TULIPAIR,Netherland,N
4975,Tunisavia,\n,,TAJ,TUNISAVIA,Tunisia,N
4976,TLC Air,\n,,TLS,TEALSY,United States,N
4977,Turtle Airways,\n,,TLT,TURTLE,Fiji,N
4978,Travelair,\n,,TLV,PAJAROS,Uruguay,N
4979,Telesis Transair,\n,,TLX,TELESIS,United States,N
4980,Top-Fly,\n,,TLY,TOPFLY,Spain,N
4981,Trans Mediterranean Airlines,\n,TL,TMA,TANGO LIMA,Lebanon,Y
4982,Transmed Airlines,\n,,TMD,,Egypt,N
4983,Tri-MG Intra Asia Airlines,\n,GY,TMG,TRILINES,Indonesia,N
4984,Taxis Turisticos Marakame,\n,,TMH,TAXIMARAKAME,Mexico,N
4985,Tamir Airways,\n,,TMI,TAMIRWAYS,Israel,N
4986,Tomahawk Airways,\n,,TMK,TOMAHAWK,United States,N
4987,TAM,\n,,TML,TAM AIRLINE,Madagascar,N
4988,TMC Airlines,\n,,TMM,WILLOW RUN,United States,N
4989,TRAM,\n,,TMQ,TRAM AIR,Mauritania,N
4990,Timberline Air,\n,,TMR,TIMBER,Canada,N
4991,Temsco Helicopters,\n,,TMS,TEMSCO,United States,N
4992,Trans Midwest Airlines,\n,,TMT,TRANS MIDWEST,United States,N
4993,Tramon Air,\n,,TMX,TRAMON,South Africa,N
4994,Transportes Aereos del Mundo Maya,\n,,TMY,MUNDO MAYA,Mexico,N
4995,Tranporte Amazonair,\n,,TMZ,TRANS AMAZON,Venezuela,N
4996,Trans Air-Benin,\n,,TNB,TRANS-BENIN,Benin,N
4997,Taxis Aereos del Noroeste,\n,,TNE,TAXINOROESTE,Mexico,N
4998,Transafricaine,\n,,TNF,TRANSFAS,Burkina Faso,N
4999,Tennessee Air National Guard 164th Airlift Group,\n,,TNG,,United States,N
5000,Transair International Linhas Aereas,\n,,TNI,TRANSINTER,United States,N
5001,Tengeriyn Ulaach Shine,\n,,TNL,SKY HORSE,Mongolia,N
5002,Tiara Air,\n,3P,TNM,TIARA,Aruba,Y
5003,Transped Aviation,\n,,TNP,TRANSPED,Austria,N
5004,Tanana Air Services,\n,,TNR,TAN AIR,United States,N
5005,Trans North Turbo Air,\n,,TNT,TRANS NORTH,Canada,N
5006,Transnorthern,\n,,TNV,TRANSNORTHERN,United States,N
5007,Trans Nation Airways,\n,,TNW,TRANS-NATION,Ethiopia,N
5008,Trener Ltd,\n,,TNX,TRAINER,Hungary,N
5009,Twin Town Leasing Company,\n,,TNY,TWINCAL,United States,N
5010,Tobruk Air,\n,7T,TOB,TOBRUK AIR,Libya,N
5011,TOJ Airlines,\n,,TOJ,TOJ AIRLINE,Tajikistan,N
5012,Tol-Air Services,\n,TI,TOL,TOL AIR,United States,N
5013,Thomsonfly,\n,BY,TOM,TOMSON,United Kingdom,Y
5014,Top Air,\n,,TOP,AIR TOP,Turkey,N
5015,Toronto Airways,\n,,TOR,TORONTAIR,Canada,N
5016,Tropic Air,\n,PM,TOS,TROPISER,Belize,Y
5017,Totavia,\n,,TOT,,Canada,N
5018,Tower Air,\n,FF,TOW,TEE AIR,United States,N
5019,Toyota Canada,\n,,TOY,TOYOTA,Canada,N
5020,TAMPA,\n,QT,TPA,TAMPA,Colombia,Y
5021,Top Speed,\n,,TPD,TOP SPEED,Austria,N
5022,Taxis Aereos del Pacifico,\n,,TPF,TAXIPACIFICO,Mexico,N
5023,Transportes Aereos Pegaso,\n,,TPG,TRANSPEGASO,Mexico,N
5024,TAR Interpilot,\n,,TPL,INTERPILOT,Mauritania,N
5025,Transpais Aereo,\n,,TPM,TRANSPAIS,Mexico,N
5026,Transportacion Aerea del Norte,\n,,TPN,AEREA DELNORTE,Mexico,N
5027,Transpac Express,\n,,TPP,TRANS EXPRESS,Australia,N
5028,Taxis Aereos De Parral,\n,,TPR,TAXIS PARRAL,Mexico,N
5029,TAPSA Transportes Aereos Petroleros,\n,,TPS,TAPSA,Argentina,N
5030,Transportes Aereo del Sureste,\n,,TPT,TASSA,Mexico,N
5031,Trans American Airlines (Trans Am),\n,,TPU,TRANS PERU,Peru,N
5032,Thai Pacific Airlines Business,\n,,TPV,THAI PACIFIC,Thailand,N
5033,Transportes Aereos De Xalapa,\n,,TPX,TRANSXALAPA,Mexico,N
5034,Trans-Provincial Airlines,\n,,TPY,TRANS PROVINCIAL,Canada,N
5035,Transportes La Paz,\n,,TPZ,TRANSPAZ,Mexico,N
5036,Taquan Air Services,\n,,TQN,TAQUAN,United States,N
5037,Transportacion Aerea De Queretaro,\n,,TQR,TRANSQUERETARO,Mexico,N
5038,TransAsia Airways,\n,GE,TNA,TransAsia,Taiwan,Y
5039,Transavia Holland,\n,HV,TRA,TRANSAVIA,Netherlands,Y
5040,Trans Air Charter,\n,,TRC,TRACKER,United States,N
5041,TACV,\n,VR,TCV,CABOVERDE,Portugal,Y
5042,Trans Island Air,\n,,TRD,TRANS ISLAND,Barbados,N
5043,Taxi Air Fret,\n,,TRF,TAXI JET,France,N
5044,TRAGSA (Medios Aereos),\n,,TRG,,Spain,N
5045,Trans Euro Air,\n,,TRJ,HIGH TIDE,United Kingdom,N
5046,Transport Aerien de Mauritanie,\n,,TRM,SOTRANS,Mauritania,N
5047,Tropic Airlines-Air Molokai,\n,,TRO,MOLOKAI,United States,N
5048,Turdus Airways,\n,,TRQ,HUNTER,Netherland,N
5049,Tramson Limited,\n,,TRR,TRAMSON,Sudan,N
5050,Trans Arabian Air Transport,\n,,TRT,TRANS ARABIAN,Sudan,N
5051,Triangle Airline (Uganda),\n,,TRU,TRI AIR,Uganda,N
5052,Transwestern Airlines of Utah,\n,,TRW,TRANS-WEST,United States,N
5053,Tristar Airlines,\n,,TRY,TRISTAR AIR,United States,N
5054,TransMeridian Airlines,\n,T9,TRZ,TRANS-MERIDIAN,United States,N
5055,Transair France,\n,,TSA,AIRTRAF,France,N
5056,TAF-Linhas Aereas,\n,,TSD,TAFI,Brazil,N
5057,Transmile Air Services,\n,TH,TSE,TRANSMILE,Malaysia,N
5058,Trans-Air-Congo,\n,,TSG,TRANS-CONGO,Republic of the Congo,N
5059,Transport'air,\n,,TSI,TRANSPORTAIR,France,N
5060,Trast Aero,\n,S5,TSJ,TRAST AERO,Kyrgyzstan,N
5061,Trast Aero,\n,,TSK,TOMSK-AVIA,Kyrgyzstan,N
5062,Thai Aviation Services,\n,,TSL,THAI AVIATION,Thailand,N
5063,Taftan Airlines,\n,,SBT,TAFTAN,Iran,N
5064,Transwest Air,\n,9T,ABS,ATHABASKA,Canada,Y
5065,Trans Sayegh Airport Services,\n,,TSM,,Lebanon,N
5066,Trans-Air Services,\n,,TSN,AIR TRANS,Nigeria,N
5067,Transaero Airlines,\n,UN,TSO,TRANSOVIET,Russia,Y
5068,Transportes Aereos Inter,\n,,TSP,TRANSPO-INTER,Guatemala,N
5069,Trans Service Airlift,\n,,TSR,TRANS SERVICE,Democratic Republic of Congo,N
5070,Tri-State Aero,\n,,TSS,TRI-STATE,United States,N
5071,TRAST,\n,,TST,TRAST,Kazakhstan,N
5072,Tropair Airservices,\n,,TSV,TROPIC,United Kingdom,N
5073,Transwings,\n,,TSW,SWISSTRANS,Switzerland,N
5074,Thai Star Airlines,\n,T9,TSX,THAI STAR,Thailand,N
5075,Tristar Air,\n,,TSY,TRIPLE STAR,Egypt,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,\n,,TTA,KANIMANBO,Mozambique,N
5077,Transteco,\n,,TTC,TRANSTECO,Angola,N
5078,Tarhan Tower Airlines,\n,,TTH,,Turkey,N
5079,Total Linhas Aereas,\n,,TTL,TOTAL,Brazil,N
5080,Triple O Aviation,\n,,TTP,MIGHTY WING,Nigeria,N
5081,Transportaciones Y Servicios Aereos,\n,,TTR,TRANSPORTACIONES,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,\n,,TTS,TECNICO,Mexico,N
5083,Turkmenistan Airlines,Turkmenhovayollary,T5,TUA,TURKMENISTAN,Turkmenistan,Y
5084,Turismo Aereo de Chile,\n,,TUC,TURICHILE,Chile,N
5085,Tuninter,\n,UG,TUI,,Tunisia,Y
5086,Tulpar Air,\n,,TUL,URSAL,Russia,N
5087,Tyumenspecavia,\n,,TUM,TUMTEL,Russia,N
5088,Taxi Aereo Turistico,\n,,TUO,TURISTICO,Mexico,N
5089,Tulpar Air Service,\n,,TUX,TULPA,Kazakhstan,N
5090,Tuna Aero,\n,,TUZ,TUNA,Sweden,N
5091,Trans America Airlines,\n,,TVA,TRANS-AMERICA,United States,N
5092,Trabajos Aereos Vascongados,\n,,TVH,TRAVASA,Spain,N
5093,Tiramavia,\n,,TVI,TIRAMAVIA,Moldova,N
5094,Travel Service,\n,,TVL,TRAVEL SERVICE,Hungary,N
5095,Transavio,\n,,TVO,TRANS-BALLERIO,Italy,N
5096,Tavrey Airlines,\n,T6,TVR,TAVREY,Ukraine,N
5097,Travel Service,\n,QS,TVS,SKYTRAVEL,Czech Republic,Y
5098,Trans World Airlines,TWA,TW,TWA,TWA,United States,N
5099,Transwede Airways,\n,,TWE,TRANSWEDE,Sweden,N
5100,Twinjet Aircraft Sales,\n,,TWJ,,United Kingdom,N
5101,Tradewinds Aviation,\n,,TWL,TRADEWINDS CANADA,Canada,N
5102,Transairways,\n,,TWM,,Mozambique,N
5103,Twente Airlines,\n,,TWO,COLIBRI,Netherlands,N
5104,Trans Air Welwitchia,\n,,TWW,WELWITCHIA,Angola,N
5105,Texair Charter,\n,,TXA,OKAY AIR,United States,N
5106,Transaviaexport,\n,AL,TXC,TRANSEXPORT,Belarus,N
5107,Transilvania Express,\n,,TXE,TRANSAIR EXPRESS,Romania,N
5108,Taxi Aereo Cozatl,\n,,TXL,TAXI COZATL,Mexico,N
5109,Taxi Aereo de Mexico,\n,,TXM,TAXIMEX,Mexico,N
5110,Texas National Airlines,\n,,TXN,TEXAS NATIONAL,United States,N
5111,Taxis Aereos de Sinaloa,\n,,TXO,TAXIS SINALOA,Mexico,N
5112,Taxirey,\n,,TXR,TAXIREY,Mexico,N
5113,Texas Airlines,\n,,TXS,TEXAIR,United States,N
5114,Texas Air Charters,\n,,TXT,TEXAS CHARTER,United States,N
5115,Tex Star Air Freight,\n,,TXZ,TEX STAR,United States,N
5116,Tayflite,\n,,TYF,TAYFLITE,United Kingdom,N
5117,Trygg-Flyg,\n,,TYG,TRYGG,Sweden,N
5118,Tyrol Air Ambulance,\n,,TYW,TYROL AMBULANCE,Austria,N
5119,Transporte Aereo Ernesto Saenz,\n,,TZE,TRANSPORTE SAENZ,Mexico,N
5120,Tajikstan,\n,,TZK,TAJIKSTAN,Tajikistan,N
5121,Thyssen Krupp AG,\n,,BLI,BLUELINE,Germany,N
5122,TUIfly Nordic,\n,6B,BLX,BLUESCAN,Sweden,Y
5123,Transportes Aereos Bolivianos,\n,,BOL,BOL,Bolivia,N
5124,Tiphook PLC,\n,,BOX,BOX,United Kingdom,N
5125,Top Flight Air Service,\n,,CHE,CHECK AIR,United States,N
5126,Trans America,\n,,CLR,CLINTON AIRWAYS,United States,N
5127,Triple Alpha,\n,,CLU,CAROLUS,Germany,N
5128,Tashkent Aircraft Production Corporation,\n,,CTP,CORTAS,Uzbekistan,N
5129,Texas Airways,\n,,CWT,TEXAS AIRWAYS,United States,N
5130,Transportes Aereos Don Carlos,\n,,DCL,DON CARLOS,Chile,N
5131,Telnic Limited,\n,,DOT,DOT TEL,United Kingdom,N
5132,Triton Airlines,\n,,DRC,TRITON AIR,Canada,N
5133,TAAG Angola Airlines,\n,DT,DTA,DTA,Angola,Y
5134,Tassili Airlines,\n,SF,DTH,TASSILI AIR,Algeria,N
5135,Transporte Ejecutivo Aereo,\n,,EAR,EJECUTIVO-AEREO,Mexico,N
5136,Transportes Aereos Nacionales De Selva Tans,\n,,ELV,AEREOS SELVA,Peru,N
5137,TAG Farnborough Airport,\n,,FBO,,United Kingdom,N
5138,Transaviaservice,\n,,FNV,TRANSAVIASERVICE,Georgia,N
5139,TAG Aviation,\n,,FPG,TAG AVIATION,Switzerland,N
5140,The 955 Preservation Group,\n,,GFN,GRIFFON,United Kingdom,N
5141,Trans-Air-Link,\n,,GJB,SKY TRUCK,United States,N
5142,Tradewind Aviation,\n,,GPD,GOODSPEED,United States,N
5143,Trail Lake Flying Service,\n,,HBA,HARBOR AIR,United States,N
5144,TAF Helicopters,\n,,HET,HELITAF,Spain,N
5145,Tango Bravo,\n,,HTO,HELI TANGO,France,N
5146,Turkish Air Force,\n,,HVK,TURKISH AIRFORCE,Turkey,Y
5147,Thryluthjonustan,\n,,IHS,,Iceland,N
5148,TA-Air Airline,\n,,IRF,TA-AIR,Iran,N
5149,Tara Air Line,\n,,IRR,TARAIR,Iran,N
5150,Trading Air Cargo,\n,,JCH,TRADING CARGO,Mauritania,N
5151,Trans-Kiev,\n,,KCA,TRANS-KIEV,Ukraine,N
5152,Tal Air Charters,\n,,JEL,JETEL,Canada,N
5153,Transcontinental Airlines,\n,,KRA,REGATA,Kazakhstan,N
5154,Transaviabaltika,\n,,KTB,TRANSBALTIKA,Lithuania,N
5155,Transair-Gyraintiee,\n,,KTS,KOTAIR,Russia,N
5156,TAM Mercosur,\n,PZ,LAP,PARAGUAYA,Paraguay,Y
5157,The Lancair Company,\n,,LCC,LANCAIR,United States,N
5158,The Army Aviation Heritage Foundation,\n,,LEG,LEGACY,United States,N
5159,Top Sky International,\n,,LKW,TOPINTER,Indonesia,N
5160,Trans States Airlines,\n,AX,LOF,WATERSKI,United States,Y
5161,Trans Atlantis,\n,,LTA,LANTRA,Canada,N
5162,Transportacion Aerea Del Mar De Cortes,\n,,MCT,TRANS CORTES,Mexico,N
5163,Transporte Aero MGM,\n,,MGM,AERO EMM-GEE-EMM,Mexico,N
5164,Tigerfly,\n,,MOH,MOTH,United Kingdom,N
5165,Transportes Aereos Amparo,\n,,MPO,AMPARO,Mexico,N
5166,Trans Air,\n,,MUI,MAUI,United States,N
5167,Transportes Aereos Mexiquenses,\n,,MXQ,MEXIQUENSES,Mexico,N
5168,Travelsky Technology,\n,1E,,,China,N
5169,Thalys,\n,2H,,,Belgium,N
5171,TNT International Aviation,\n,,NTR,NITRO,United Kingdom,N
5172,Open Skies Consultative Commission,\n,1L,OSY,OPEN SKIES,United States,N
5173,Trans-Pacific Orient Airways,\n,,PCW,PACIFIC ORIENT,Philippines,N
5174,Tauranga Aer Club,\n,,PGS,,New Zealand,N
5175,TSSKB-Progress,\n,,PSS,PROGRESS,Russia,N
5176,Trans World Express,\n,,RBD,RED BIRD,United States,N
5177,Trans Reco,\n,,REC,TRANS-RECO,Mauritania,N
5178,Tas Aviation,\n,,RMS,TASS AIR,United States,N
5179,Tarom,\n,RO,ROT,TAROM,Romania,Y
5180,Transportes Aereos I.R. Crusoe,\n,,ROU,ROBINSON CRUSOE,Chile,N
5181,Transportes Aereos Sierra,\n,,RRT,SIERRA ALTA,Mexico,N
5182,Tbilisi Aviation University,\n,,RRY,AIRFERRY,Georgia,N
5183,Trans Am Compania,\n,,RTM,AERO TRANSAM,Ecuador,N
5184,Trans Sahara Air,\n,,SBJ,TRANS SAHARA,Nigeria,N
5185,Transportes Aereos Sierra Madre,\n,,SEI,TRANSPORTE SIERRA,Mexico,N
5186,Trans Asian Airlines,\n,,SRT,TRASER,Kazakhstan,N
5187,Turan Air,\n,3T,URN,TURAN,Azerbaijan,Y
5188,TRIP Linhas A,\n,8R,TIB,TRIP,Brazil,Y
5189,Tusheti,\n,,USB,TUSHETI,Georgia,N
5190,TAPC Aviatrans Aircompany,\n,,UTM,AVIATAPS,Uzbekistan,N
5191,Trans-Ulgii,\n,,UTN,TRANS-ULGII,Mongolia,N
5192,Transarabian Transportation Services,\n,,UTT,ARABIAN TRANSPORT,Uganda,N
5193,Transaven,\n,,VEN,TRANSAVEN AIRLINE,Venezuela,N
5194,Tag Aviation UK,\n,,VIP,SOVEREIGN,United Kingdom,N
5195,Tbilaviamsheni,\n,,VNZ,TBILAVIA,Georgia,N
5196,Taxi de Veracruz,\n,,VRC,VERACRUZ,Mexico,N
5197,Travel Express Aviation Services,\n,,XAR,TRAVEL EXPRESS,Indonesia,N
5198,Taxi Aero Del Norte,\n,,XNR,TAXI NORTE,Mexico,N
5199,Transports et Travaux A,\n,OF,,,,N
5202,USAF Air Mobility Operations Control Center,\n,,DOD,,United States,N
